scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,se_bias,se_ci_width,se_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst,category
N1,naive,treatment_effect_mean,-0.3374485596707819,15,0.4666666666666667,-0.04498988442221809,-0.046977042814218106,0.05080300592211881,0.08104049263333332,0.0246710108966051,0.006306774760968766,0.006743197705463881,0.002027679893447231,1.012597705285913,165.879610525595,0,0.06666666666666667,1,0.06666666666666667,0,0,0.6151083262218806,N
N2,full,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.012549841183551425,-0.00973406630421808,0.028014450878866625,0.0847623082,0.02589505531316292,0.006693872167416936,0.003562356597247243,0.0010951061328924874,1.009216347548938,340.83065843251154,0,0,0,0,0,0,0.6448486029447614,N
N2,naive,treatment_effect_mean,-0.3374485596707819,15,0.3333333333333333,-0.0665756135202181,-0.06257117953921809,0.06938542686390829,0.09890413040000003,0.030150466971463154,0.0052237448628718415,0.0034727037633718897,0.0010822386684998589,1.0164777151857907,227.70193535394762,0,0,0,0,0,0,0.5961853375273193,N
N3,full,treatment_effect_mean,-0.3374485596707819,15,0.6,-0.04416545454688475,-0.04099410511921808,0.0475531485386412,0.09781356869999999,0.03006625602070503,0.004711039926181983,0.0029999572109704014,9.505867229748157e-4,1.0124750942405274,246.3083673070846,0,0.13333333333333333,2,0.06666666666666667,0,0,0.6453089270393892,N
N3,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.10406708420821809,-0.1054161800542181,0.10515856251493415,0.11413358229999997,0.03487897500724818,0.004038787429476453,0.0031413729059333513,9.727070116692685e-4,1.0281705664160041,189.45766189690332,0,0,0,0,0,0,0.5881957361487442,N
N4,full,treatment_effect_mean,-0.3374485596707819,15,0.4666666666666667,-0.06742960420155142,-0.06674948194421809,0.07075839043526953,0.12297146416666666,0.037306492406585415,0.00573210441418808,0.008022162158259774,0.0023737717861748477,1.040695465208258,44.11127795571853,0,2.6,14,0.26666666666666666,0.2,0,0.659546645282115,N
N4,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.13359880995655143,-0.13606301168421808,0.13532010108049447,0.13969252213333336,0.04241823057051433,0.005750079096527383,0.006468136365602382,0.00190411133339892,1.023712240751083,242.69700261341956,0,0,0,0,0,0,0.5831756678336579,N
N5,full,treatment_effect_mean,-0.3374485596707819,15,0.2,-0.08770869988155142,-0.0865310805892181,0.09196119224861522,0.13022118926666668,0.039955258254720315,0.0073874645025722415,0.007364128061315394,0.002283165128106618,1.0294812896207246,110.89329507080029,0,0.2,3,0.06666666666666667,0,0,0.6896395176493616,N
N5,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.16216438734588476,-0.16900162862921808,0.16415579602311103,0.14456478533333336,0.04410939946477154,0.0068129962189663095,0.0043091312322038515,0.0013313830549550975,1.0169855225850088,213.4089629351896,0,0,0,0,0,0,0.6306294776248512,N
N6,full,treatment_effect_mean,-0.3374485596707819,15,0.06666666666666667,-0.12114208075621809,-0.12206352696921807,0.1317066955902891,0.15556732483333333,0.04827342282113141,0.013813166424432621,0.007829251665737485,0.002549015662014685,1.0248950349232524,84.14275188892506,0,2.533333333333333,35,0.2,0.06666666666666667,0,0.6810869197432473,N
N6,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.1977429903572181,-0.19068263575421807,0.19914242817934233,0.1686839522333333,0.05153228772608119,0.006298619269046618,0.005851922564218168,0.0017237643218199089,1.0139873835176427,179.55793595594145,0,0,0,0,0,0,0.569045663321343,N
N7,full,treatment_effect_mean,-0.3374485596707819,15,0.4,-0.11260357149521809,-0.12085031664421808,0.12240255921911582,0.19726199263333333,0.05994646743309802,0.0128252602031818,0.00925464443692216,0.0028868601857452206,1.083261892683207,19.725680995235184,0.13333333333333333,1.8,9,0.3333333333333333,0,0,0.6200225859792506,N
N7,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.2015065098835514,-0.19764240904921804,0.2031807643464592,0.19103086876666667,0.05852911787536857,0.006956751473833529,0.004910649355476114,0.0014684761751166588,1.0327256217006522,209.07028504063365,0,0,0,0,0,0,0.5878006355241415,N
O1,full,treatment_effect_mean,-0.3374485596707819,15,0.13333333333333333,-0.1533596564355514,-0.1582233806192181,0.15956419135320715,0.19320201780000001,0.058768337498026374,0.011776328982243942,0.008540207745640368,0.002638877905554334,1.062869093926566,27.149788989628693,0.13333333333333333,4.266666666666667,34,0.4,0.06666666666666667,0,0.6493614258950432,O
O1,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.23271605011788474,-0.2241483357692181,0.23387481290135526,0.19492207920000001,0.059740654997604316,0.006214430942653199,0.004905603670157684,0.00151038100835579,1.0183378159833294,179.6325334263356,0,0,0,0,0,0,0.5467777437871301,O
O2,full,treatment_effect_mean,-0.3374485596707819,15,0.26666666666666666,-0.09209860319021809,-0.10274523133921809,0.09959813666328342,0.13575804709999997,0.041467894330794286,0.010133523280988946,0.008824611170595156,0.002595444015717784,1.0460485989052606,68.28548006842635,0,5.733333333333333,69,0.26666666666666666,0.13333333333333333,0,0.6031483777570719,O
O2,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.17903794925988475,-0.1795862415492181,0.18058181687181432,0.1596518441,0.04890313640602036,0.0062974218621614725,0.005339961436315096,0.0016768986151002238,1.0162669784772411,251.47066177834387,0,0,0,0,0,0,0.6042599474901517,O
O3,full,treatment_effect_mean,-0.3374485596707819,15,0.6666666666666666,-0.03733156299221809,-0.03600670761421809,0.04502736517527846,0.09517617643333333,0.029180232146900003,0.006728500253112724,0.0028596551110360016,8.7626356321728e-4,1.0108425329667738,274.82115449250244,0,0.13333333333333333,2,0.06666666666666667,0,0,0.6526783415949584,O
O3,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.10192346585255142,-0.09716960124921808,0.10488073548949275,0.11363830426666666,0.0346794362667324,0.006609386104087814,0.003651635102333476,0.0010771200846608443,1.0204538554846463,120.65875273834814,0,0,0,0,0,0,0.6037651397523205,O
O4,full,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.02400531390088476,-0.018373054869218086,0.03707127694765687,0.08641552733333331,0.02636985725180323,0.007549950231859926,0.004367307958196675,0.0013065325176255097,1.017639225240388,271.6858061061725,0,0,0,0,0,0,0.649977668416949,O
O4,naive,treatment_effect_mean,-0.3374485596707819,15,0.06666666666666667,-0.07967269872221809,-0.07681258247421807,0.0828410546156755,0.09877248906666666,0.030121283257386822,0.006064542193038376,0.004114083476564397,0.0012548993248526297,1.0180856083984524,215.69294350015346,0,0.06666666666666667,1,0.06666666666666667,0,0,0.6046521317753804,O
O5,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,-0.00428617157621809,-3.476286421810748e-5,0.022402626593896177,0.07484629859999999,0.02291542494378512,0.005876748442103753,0.003570878775265082,0.001115659178207085,1.010729429742406,343.7351854698234,0,0.06666666666666667,1,0.06666666666666667,0,0,0.6753591627998484,O
O5,naive,treatment_effect_mean,-0.3374485596707819,15,0.3333333333333333,-0.050976239364218086,-0.04841132716421809,0.054280199305227934,0.08325730983333332,0.0255936648489099,0.004983996222891899,0.0037526877506437475,0.001151569472460465,1.0156607056432247,210.70891313638484,0,0,0,0,0,0,0.6294212240849015,O
O6,full,treatment_effect_mean,-0.3374485596707819,15,0.8,0.01682152504344858,0.01674712653078192,0.028331310011505843,0.07883509816666667,0.024089985705346366,0.00609273233439811,0.003267690227661161,9.545107661663794e-4,1.010596717662336,220.88908373251215,0,0.06666666666666667,1,0.06666666666666667,0,0,0.5898486194054945,O
O6,naive,treatment_effect_mean,-0.3374485596707819,15,0.6666666666666666,-0.02318960712688475,-0.02522311593421811,0.031040895996015807,0.07805229446666667,0.02398574533021349,0.005514781083183927,0.004479885967760399,0.001337960736948244,1.0070495026099222,246.36607979276818,0,0,0,0,0,0,0.574532441224608,O
O7,full,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,0.025328590024448584,0.02187063199078193,0.031931946856539654,0.08883946106666668,0.027176248951417275,0.00519692049900898,0.0047821227207887635,0.0014658961840678547,1.0161584801041619,170.4899811565988,0,0.9333333333333333,14,0.06666666666666667,0.06666666666666667,0,0.6761874214813368,O
O7,naive,treatment_effect_mean,-0.3374485596707819,15,1,-0.00551859202221809,-0.003136881794218116,0.013751247763442965,0.07282410443333334,0.022257696973466124,0.0033662394994150155,0.003997050706584172,0.001208698788667005,1.0109797412202761,297.6729269442444,0,0,0,0,0,0,0.6215489008382886,O
O8,full,treatment_effect_mean,-0.3374485596707819,15,0.4666666666666667,0.050305974160581905,0.056015146980781916,0.053946790224940915,0.11845797703333331,0.0363173038101661,0.005206898853092104,0.005204022356168229,0.0016092926733089217,1.035384620797691,43.019496493136565,0,6.466666666666667,90,0.2,0.06666666666666667,0,0.6678420924762273,O
O8,naive,treatment_effect_mean,-0.3374485596707819,15,0.6,0.03771802233044858,0.03577696317078194,0.04117665417240453,0.08439756943333333,0.025748818779089345,0.004414809818857929,0.004134765114989346,0.0012503897987859672,1.0133210524884029,306.1702977430015,0,0,0,0,0,0,0.6192364475741734,O
O9,full,treatment_effect_mean,-0.3374485596707819,15,0.06666666666666667,0.11138280661191524,0.1219938769792819,0.11588865921121523,0.14533277527,0.044132320314354635,0.008552575739948878,0.006362654032770349,0.0019711465270929977,1.0179462140391864,104.16215426789225,0,1.1333333333333333,12,0.26666666666666666,0.06666666666666667,0,0.6263828256575944,O
O9,naive,treatment_effect_mean,-0.3374485596707819,15,0,0.09163332716878192,0.09350718552078191,0.09295358070534127,0.0947518309,0.0290472522133067,0.004172199813077085,0.003919448425174787,0.0012020466288472022,1.0185963601024002,222.65270498150667,0,0,0,0,0,0,0.582871654750308,O
P1,full,treatment_effect_mean,-0.3374485596707819,15,1,0.007468349662115255,0.011612012625781931,0.01627742011337821,0.06242211289999998,0.01897970894290791,0.00386539740030322,0.001827723171794222,5.605935287476127e-4,1.0094535973454124,133.52790705131306,0,0.8,7,0.2,0,0,0.6341780710691679,P
P1,naive,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,0.013592883295115247,0.012309201755781929,0.02069485297694837,0.05628731453333333,0.01723105281967528,0.004170564054545051,0.0018746220502789727,5.744901437734952e-4,1.0262765272154553,131.1079952353866,0,1.2666666666666666,19,0.06666666666666667,0.06666666666666667,0,0.7947009251407149,P
P1,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,0.012629499653781903,0.013469206275781909,0.019491232368328355,0.056521162566666686,0.01723289449553763,0.003967761853194296,0.0019417312498398907,6.052117300374279e-4,1.0136021294109903,289.005312314683,0,0.8666666666666667,8,0.26666666666666666,0,0,0.678908192934666,P
P2,full,treatment_effect_mean,-0.3374485596707819,15,0.2,0.043924675610781914,0.04702710259078191,0.045488467487560684,0.06527219603333335,0.019902223499383774,0.003160284196696402,0.0016984192056917376,4.977365523704547e-4,1.0118206325779684,441.8706945023676,0,0.6,4,0.2,0,0,0.6664952238225714,P
P2,naive,treatment_effect_mean,-0.3374485596707819,15,0,0.05056256504311525,0.0511760224457819,0.051400956140642017,0.058301062399999985,0.017825471525869482,0.002471051083951123,0.0018829192037245219,5.81941545275218e-4,1.0083665690424264,496.4818351818559,0,0,0,0,0,0,0.8179764821381686,P
P2,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0,0.04905832033744857,0.050651031080781894,0.04992443931797653,0.05844363976666666,0.017803006980954172,0.002474597324856255,0.0018488868282599451,5.646347167375945e-4,1.0065945335722424,442.5042378768803,0,0.5333333333333333,8,0.06666666666666667,0,0,0.7520742129177832,P
P3,full,treatment_effect_mean,-0.3374485596707819,15,0.26666666666666666,0.060607002965781906,0.062039294765781905,0.06667361525707745,0.07536206906666666,0.02289432411578941,0.007426603544759562,0.0030537623339699435,9.059616880523122e-4,1.0072996040271165,190.93031306367055,0,0.26666666666666666,2,0.2,0,0,0.6627210621484584,P
P3,naive,treatment_effect_mean,-0.3374485596707819,15,0.06666666666666667,0.07259248353511524,0.07562415987078192,0.07581172041930427,0.06486047446666666,0.01988073494483183,0.0058416502508083995,0.0017899689953579337,5.724030341221251e-4,1.0116417519376035,309.960550350391,0,0.06666666666666667,1,0.06666666666666667,0,0,0.7922466205285639,P
P3,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0.13333333333333333,0.06986960414944858,0.07422720853078191,0.07310178427100984,0.06617018706666665,0.02020727418243264,0.005745242004132132,0.001739645875678163,5.378010167319699e-4,1.007164778972813,327.7514813277918,0,0.13333333333333333,1,0.13333333333333333,0,0,0.7593293848753339,P
P4,full,treatment_effect_mean,-0.3374485596707819,15,0,0.08650305392644858,0.08500083459078189,0.08789495137640904,0.08203045723333334,0.02501329984032211,0.004163996525139534,0.003005155778439579,9.23419763670341e-4,1.0059619410294878,386.27741722882377,0,0.13333333333333333,2,0.06666666666666667,0,0,0.7124926605438835,P
P4,naive,treatment_effect_mean,-0.3374485596707819,15,0,0.09331152769578191,0.09279422271078192,0.09494766577286001,0.07406628613333333,0.02244705348492487,0.0046905530803494425,0.002865665735072777,8.772451453701011e-4,1.0286784153199324,86.6416748198865,0,1.7333333333333334,25,0.13333333333333333,0.06666666666666667,0,0.82245147746818,P
P4,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0,0.09152598637578191,0.08942240844578192,0.09317231612740486,0.07396468776666668,0.02259472492038441,0.004660428478808495,0.002826154029636468,8.866368046317141e-4,1.0073578160996972,295.3767282861612,0,0,0,0,0,0,0.751669420990641,P
P5,full,treatment_effect_mean,-0.3374485596707819,15,0,0.10033363710911525,0.10071736671578191,0.10154375631128501,0.0802462061,0.024449642051980355,0.004177283039266466,0.0017187654046577174,5.250140901555742e-4,1.0061642790017828,444.98450103411665,0,0.06666666666666667,1,0.06666666666666667,0,0,0.7691778726550427,P
P5,naive,treatment_effect_mean,-0.3374485596707819,15,0,0.11051395464711525,0.11225060554578192,0.11157070138597142,0.0698601564,0.02135695558874246,0.004094309954183446,0.0020514748285129962,6.360997342460893e-4,1.0107471895782039,544.1979960103206,0,0,0,0,0,0,0.8096126594347853,P
P5,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0,0.10827999853111524,0.10960377370578192,0.10933873336542524,0.07199644593333335,0.022007017958665276,0.004056745106761214,0.001994611149096111,6.113233227562041e-4,1.0060782644129114,582.0292171824264,0,0.06666666666666667,1,0.06666666666666667,0,0,0.767546942228236,P
P6,full,treatment_effect_mean,-0.3374485596707819,15,0,0.11287272528854858,0.11079872206078192,0.11470860258006518,0.09216600346666666,0.028179550287875103,0.0054629361009781345,0.0060400148525228655,0.001892364205671958,1.8289737144104987,2.9168530492611975,0.13333333333333333,10.733333333333333,154,0.2,0.06666666666666667,0.06666666666666667,0.5186327436430495,P
P6,naive,treatment_effect_mean,-0.3374485596707819,15,0,0.12634203207708192,0.12543421447128192,0.12683221799794045,0.07314479903333335,0.02236094445061669,0.002977324456990271,0.002246656486746507,6.827088188667711e-4,1.0127640582889612,308.0251566764577,0,0.2,1,0.2,0,0,0.7698887211280002,P
P6,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0,0.12289857979564858,0.12106897528578192,0.1234341244972691,0.07474918213333334,0.02290365463107551,0.0030696925697619613,0.0022801178672746253,6.951548577725685e-4,1.0077830112809378,384.6002161952722,0,0.4,3,0.2,0,0,0.7085608936579363,P
P7,full,treatment_effect_mean,-0.3374485596707819,15,0,0.14529598476991523,0.1412960992942819,0.14716653016597395,0.09636735734666667,0.029281131671984907,0.00625108225391569,0.0014249338255787976,4.270189335153316e-4,1.0134665069295772,461.9988914668663,0,0,0,0,0,0,0.7802709362462831,P
P7,naive,treatment_effect_mean,-0.3374485596707819,15,0,0.1575336772215819,0.16241858843678192,0.15848675103509682,0.09166455663333334,0.02799489282112804,0.004638278580828436,0.0020612969267333405,6.051921554512284e-4,1.0088432052966734,442.1328925786583,0,0.06666666666666667,1,0.06666666666666667,0,0,0.786933606340757,P
P7,zero_mean,treatment_effect_mean,-0.3374485596707819,15,0,0.15567826644234858,0.15892818294878192,0.1566538548144908,0.09239492569999999,0.028049852440515957,0.004665278936268599,0.002001246800161488,5.700968808873298e-4,1.008649220029284,358.99832733697957,0,0,0,0,0,0,0.8071832405532267,P
