scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
K8,default,treatment_effect_sd,0.07626392697027408,5,1,6.443084526259219e-4,0.002794617573725927,0.006668347788018231,0.03120637487,0.00951487965426073,1.0060994973949668,802.1197590650287,0,0,0,0,0,0,0.5925425834128489
K9,default,time_trend_mean,-0.08998628257887518,5,1,-4.578577816248125e-4,-0.00190917616912481,0.005821613778375926,0.01929359243,0.005909459527097939,1.0073637032684275,474.7724340673425,0,0,0,0,0,0,0.5981542610006904
K9,default,time_trend_sd,0.045528614603915496,5,0.8,0.004269373111884504,0.005141866131084506,0.005532765423391078,0.015488039770000002,0.004698794778729242,1.0073637032684275,474.7724340673425,0,0,0,0,0,0,0.5981542610006904
K9,default,treatment_effect_mean,-0.3374485596707819,5,1,3.97013947781899e-4,-6.211578142180652e-4,0.0018500986206701274,0.03156585970000002,0.009615487773005332,1.0073637032684275,474.7724340673425,0,0,0,0,0,0,0.5981542610006904
K9,default,treatment_effect_sd,0.07626392697027408,5,1,0.006594497481825917,0.008541130703225916,0.007322589870641785,0.024205664760000002,0.007375820281427432,1.0073637032684275,474.7724340673425,0,0,0,0,0,0,0.5981542610006904
L1,normal,time_trend_mean,-0.08998628257887518,5,1,1.8803396377518322e-4,0.0032745057033751884,0.010479389103074511,0.03972868169999999,0.012054778399962211,1.0082736475048926,568.3062253660921,0,0,0,0,0,0,0.5841685403705411
L1,normal,time_trend_sd,0.045528614603915496,5,1,0.0023095836681845034,0.0025961940075845055,0.008320202071778703,0.034046897859999994,0.010521254192007537,1.0082736475048926,568.3062253660921,0,0,0,0,0,0,0.5841685403705411
L1,normal,treatment_effect_mean,-0.3374485596707819,5,0.8,-0.022613293698218084,-0.028983036889218106,0.028118251668712235,0.07209031639999999,0.02215687573093781,1.0082736475048926,568.3062253660921,0,0,0,0,0,0,0.5841685403705411
L1,normal,treatment_effect_sd,0.07626392697027408,5,1,0.014766299275525918,0.014955136969225916,0.018335391760783998,0.05801061834,0.018451518753525343,1.0082736475048926,568.3062253660921,0,0,0,0,0,0,0.5841685403705411
L1,robust,time_trend_mean,-0.08998628257887518,5,1,4.770844439751842e-4,0.004062349900375184,0.010927902688898754,0.03977621615,0.012052833257798021,1.0039396346111933,688.8528831894204,0,0,0,0,0,0,0.6994466812780492
L1,robust,time_trend_sd,0.045528614603915496,5,1,0.0021478332909045036,0.001968783719084502,0.008711011176063405,0.033214936269999995,0.010410415270298205,1.0039396346111933,688.8528831894204,0,0,0,0,0,0,0.6994466812780492
L1,robust,treatment_effect_mean,-0.3374485596707819,5,0.8,-0.022107447328218087,-0.023039392169218076,0.027948270947680966,0.0741011541,0.02273776194853877,1.0039396346111933,688.8528831894204,0,0,0,0,0,0,0.6994466812780492
L1,robust,treatment_effect_sd,0.07626392697027408,5,1,0.00997780929212592,0.013163217309725916,0.014212233506465388,0.06170534088,0.019441855349420067,1.0039396346111933,688.8528831894204,0,0,0,0,0,0,0.6994466812780492
L2,normal,time_trend_mean,-0.08998628257887518,5,1,0.001021394935475184,-4.7035004362482036e-4,0.0041802182145539045,0.04028879336999999,0.012275563281501195,1.016437100455146,376.2099508938217,0,0,0,0,0,0,0.6091100100695565
L2,normal,time_trend_sd,0.045528614603915496,5,1,0.0019572694921845047,3.556022540845069e-4,0.008482241479927299,0.03367206003999999,0.010410657272835425,1.016437100455146,376.2099508938217,0,0,0,0,0,0,0.6091100100695565
L2,normal,treatment_effect_mean,-0.3374485596707819,5,1,8.245709087819075e-4,0.0027961784507818943,0.01291627041063835,0.08235821719999999,0.025444926461398492,1.016437100455146,376.2099508938217,0,0,0,0,0,0,0.6091100100695565
L2,normal,treatment_effect_sd,0.07626392697027408,5,0.6,0.02924190294992592,0.015151231835225917,0.035199335305158466,0.06757233666,0.02103643643629894,1.016437100455146,376.2099508938217,0,0,0,0,0,0,0.6091100100695565
L2,robust,time_trend_mean,-0.08998628257887518,5,1,0.0013525740505751865,-6.927214961248152e-4,0.004213022303132402,0.03945664658,0.01207954848834093,1.0041679885562134,724.9265767831704,0,0,0,0,0,0,0.6843636971328503
L2,robust,time_trend_sd,0.045528614603915496,5,1,0.0019989878752845053,8.598410485845046e-4,0.00840982884054269,0.03336841698,0.010544546608257425,1.0041679885562134,724.9265767831704,0,0,0,0,0,0,0.6843636971328503
L2,robust,treatment_effect_mean,-0.3374485596707819,5,1,0.005473295762781915,0.005987303915781894,0.009091162637207932,0.07382058479999999,0.022616521300191258,1.0041679885562134,724.9265767831704,0,0,0,0,0,0,0.6843636971328503
L2,robust,treatment_effect_sd,0.07626392697027408,5,1,0.00768468425212592,0.005799416948225916,0.01589370972557634,0.07266416594,0.02260228470169616,1.0041679885562134,724.9265767831704,0,0,0,0,0,0,0.6843636971328503
L3,normal,time_trend_mean,-0.08998628257887518,5,0.8,0.008295262909575185,0.009447299737875184,0.011303523550024477,0.039664523740000006,0.012122839900839209,1.012605389157543,120.18340095926325,0,0,0,0,0,0,0.6262058518272489
L3,normal,time_trend_sd,0.045528614603915496,5,1,0.0017496376894845038,0.0036435096925845067,0.006393902879186493,0.0339903966,0.010607450091097159,1.012605389157543,120.18340095926325,0,0,0,0,0,0,0.6262058518272489
L3,normal,treatment_effect_mean,-0.3374485596707819,5,0.8,0.009920416511781905,0.0034055254307819305,0.03544953124104915,0.1129943044,0.034667449815966006,1.012605389157543,120.18340095926325,0,0,0,0,0,0,0.6262058518272489
L3,normal,treatment_effect_sd,0.07626392697027408,5,0.2,0.07399465824112592,0.08188820760372591,0.07968613814243258,0.09020063387,0.0281898240333808,1.012605389157543,120.18340095926325,0,0,0,0,0,0,0.6262058518272489
L3,robust,time_trend_mean,-0.08998628257887518,5,0.8,0.008114543136675183,0.009734960772375179,0.01081713646228463,0.03891417869,0.012008343363471924,1.0027237888482767,591.1537429360956,0,0,0,0,0,0,0.6627111309257008
L3,robust,time_trend_sd,0.045528614603915496,5,1,0.0023106830145325037,0.004896994177084502,0.006799084004774308,0.034005413309999996,0.010673809502901614,1.0027237888482767,591.1537429360956,0,0,0,0,0,0,0.6627111309257008
