scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,metadid_install_datetime,run_date,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst,se_bias,se_ci_width,se_posterior_sd
A12,individual,time_trend_mean,-0.08998628257887518,15,0.8,0.00105057764720851,-0.00151796071662481,0.01160016324509305,0.03579372739333333,0.01097966213635238,1.0068139162589922,422.8933909468401,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5978858896317373,NA,NA,NA
A12,individual,time_trend_sd,0.04552861460391549,15,1,-0.00254587510798549,-0.00556630758091549,0.00933140799222612,0.03129907198333333,0.00976717307124525,1.0068139162589922,422.8933909468401,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5978858896317373,NA,NA,NA
A12,individual,treatment_effect_mean,-0.3374485596707819,15,0.7333333333333333,0.00271309721511524,0.00400606905078193,0.02456790391716416,0.06220951293333333,0.01903897304608964,1.0068139162589922,422.8933909468401,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5978858896317373,NA,NA,NA
A12,individual,treatment_effect_sd,0.07626392697027408,15,0.9333333333333332,1.668094102592101e-5,9.41587402259192e-5,0.01405544636136784,0.05163005242333333,0.01608941699406546,1.0068139162589922,422.8933909468401,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5978858896317373,NA,NA,NA
A12,summary,time_trend_mean,-0.08998628257887518,15,0.8,0.00114734094320851,-0.00129081829162482,0.0116605040122803,0.03642213914666666,0.0111686753156673,1.0063505261448138,571.9430811322454,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6378216701104471,NA,NA,NA
A12,summary,time_trend_sd,0.04552861460391549,15,1,-0.00265019914757883,-0.00535401652941549,0.00922208790592052,0.03179154359666666,0.00987547664651348,1.0063505261448138,571.9430811322454,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6378216701104471,NA,NA,NA
A12,summary,treatment_effect_mean,-0.3374485596707819,15,0.8,0.0027282124407819,0.0036266086357819,0.02459128272379834,0.06352266016666668,0.01947553077586166,1.0063505261448138,571.9430811322454,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6378216701104471,NA,NA,NA
A12,summary,treatment_effect_sd,0.07626392697027408,15,0.9333333333333332,2.763302964592545e-4,5.613142012259181e-4,0.01425388886640885,0.05187770773999999,0.01631503287658852,1.0063505261448138,571.9430811322454,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6378216701104471,NA,NA,NA
A13,hierarchical_rho,time_trend_mean,-0.08998628257887518,25,0.8,-0.00625484248424481,-0.00328780064412481,0.01364447202631897,0.03853916273799999,0.01184086065283163,1.015914109703275,284.68009392741334,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5991401940717033,NA,NA,NA
A13,hierarchical_rho,time_trend_sd,0.04552861460391549,25,0.84,0.0010093481664185,4.176683340845061e-4,0.00953508282415316,0.03364430022,0.01044734290388182,1.015914109703275,284.68009392741334,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5991401940717033,NA,NA,NA
A13,hierarchical_rho,treatment_effect_mean,-0.3374485596707819,25,0.8,0.01259997305838191,0.01212874042078193,0.0207558716127743,0.07153580904,0.02181344339173369,1.015914109703275,284.68009392741334,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5991401940717033,NA,NA,NA
A13,hierarchical_rho,treatment_effect_sd,0.07626392697027408,25,0.76,0.01300103499226592,0.01413964404172592,0.02385805399960858,0.05774105133199999,0.01815511055145048,1.015914109703275,284.68009392741334,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5991401940717033,NA,NA,NA
A13,known_rho,time_trend_mean,-0.08998628257887518,25,0.8,-0.00618307553828481,-0.00330286335862481,0.01368163306870659,0.03847508139199999,0.01182361704154552,1.0118598578781488,334.4790168716962,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5642687862865093,NA,NA,NA
A13,known_rho,time_trend_sd,0.04552861460391549,25,0.88,9.620285058005036e-4,1.3068143008450328e-4,0.00937576790819255,0.03335003349,0.0103988172309423,1.0118598578781488,334.4790168716962,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5642687862865093,NA,NA,NA
A13,known_rho,treatment_effect_mean,-0.3374485596707819,25,0.8,0.0119762581745819,0.0098929844207819,0.0209422136986882,0.07176665080000001,0.02208080072947003,1.0118598578781488,334.4790168716962,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5642687862865093,NA,NA,NA
A13,known_rho,treatment_effect_sd,0.07626392697027408,25,0.76,0.01314679350212592,0.01333084111122592,0.02399252110686824,0.05881116371399999,0.0181808838352022,1.0118598578781488,334.4790168716962,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5642687862865093,NA,NA,NA
A14,default,time_trend_mean,-0.08998628257887518,25,0.92,-9.746314761928138e-4,0.00297602875787518,0.01130913434343928,0.04124877842799999,0.01262026014851375,1.0116099949342658,316.5586882470847,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6116973371078889,NA,NA,NA
A14,default,time_trend_sd,0.04552861460391549,25,0.8,0.0047164947774925,0.0054605971070845,0.01355483683145963,0.035059728522,0.01086139187718219,1.0116099949342658,316.5586882470847,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6116973371078889,NA,NA,NA
A14,default,treatment_effect_mean,0.3374485596707819,25,0.92,-0.00289175342458191,-0.00690846739078193,0.02120619107994389,0.06390890372,0.01953975586212109,1.0116099949342658,316.5586882470847,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6116973371078889,NA,NA,NA
A14,default,treatment_effect_sd,0.07626392697027408,25,0.88,0.00148957150554592,-0.00488323432177408,0.01681440980985816,0.052552009738,0.01640262635056755,1.0116099949342658,316.5586882470847,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6116973371078889,NA,NA,NA
A15,default,time_trend_mean,-0.08998628257887518,25,0.84,-0.00201110370714481,-0.00123436709012481,0.01153131522356442,0.04087036549799999,0.01253030717941693,1.0093091024519276,542.1544885398139,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5751432581611237,NA,NA,NA
A15,default,time_trend_sd,0.04552861460391549,25,0.84,0.0042361795891025,0.0042578494260845,0.01268727116624245,0.03488200329199999,0.0107644410696176,1.0093091024519276,542.1544885398139,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5751432581611237,NA,NA,NA
A15,default,treatment_effect_mean,0,25,0.88,0.00216529427206987,-0.0025264555361405,0.01956660143020689,0.058269289308285,0.0178749950198865,1.0093091024519276,542.1544885398139,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5751432581611237,NA,NA,NA
A15,default,treatment_effect_sd,0.06666666666666667,25,0.92,0.00242861529637113,0.00375692249833332,0.01506286648063937,0.0497836077466,0.0153851360242646,1.0093091024519276,542.1544885398139,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5751432581611237,NA,NA,NA
A16,default,time_trend_mean,0.08998628257887518,25,0.96,-0.00550885941353518,-0.00708228752637518,0.00978380225777602,0.03871092037799999,0.01186008439782646,1.011340158098553,327.2314000683158,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6006500191184053,NA,NA,NA
A16,default,time_trend_sd,0.04552861460391549,25,0.88,0.0010038283411365,0.0047619666480845,0.00969366194535334,0.03362135739999999,0.01040288510116197,1.011340158098553,327.2314000683158,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6006500191184053,NA,NA,NA
A16,default,treatment_effect_mean,-0.3374485596707819,25,1,0.0097859144483819,0.01173697735078188,0.01691723686087036,0.06672340364,0.02048031626279536,1.011340158098553,327.2314000683158,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6006500191184053,NA,NA,NA
A16,default,treatment_effect_sd,0.07626392697027408,25,1,0.00650843768950592,0.00748649757172592,0.0152146809006828,0.05505458176399999,0.01708487872412614,1.011340158098553,327.2314000683158,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6006500191184053,NA,NA,NA
A17,default,time_trend_mean,0.08998628257887518,25,0.92,-0.00280536134939718,-0.00259288462787518,0.01399189439885505,0.052534347626,0.01603004964170829,1.0133397442021752,240.15387335153343,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6371670421465022,NA,NA,NA
A17,default,time_trend_sd,0.04552861460391549,25,1,0.0034343501367699,0.0024061790945845,0.01262378361195528,0.04578395600699999,0.01414851328038664,1.0133397442021752,240.15387335153343,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6371670421465022,NA,NA,NA
A17,default,treatment_effect_mean,-0.3374485596707819,25,0.92,0.00835215721538191,0.0083242607157819,0.017107538417029,0.06354890786,0.01933256492280891,1.0133397442021752,240.15387335153343,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6371670421465022,NA,NA,NA
A17,default,treatment_effect_sd,0.07626392697027408,25,0.8,-0.00514178852916067,-0.00477840470697407,0.01597222168072214,0.051467640402,0.01577028308088475,1.0133397442021752,240.15387335153343,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6371670421465022,NA,NA,NA
A18,default,time_trend_mean,0.08998628257887518,25,0.96,0.00156743172468481,0.00307399933612481,0.01171397836600682,0.042101967858,0.01293633988790446,1.0091602193024016,321.3950880908106,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6046206032279188,NA,NA,NA
A18,default,time_trend_sd,0.04552861460391549,25,0.92,0.0063034753204645,0.0050227189075845,0.01185313559867086,0.03530606485399999,0.01103466868270053,1.0091602193024016,321.3950880908106,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6046206032279188,NA,NA,NA
A18,default,treatment_effect_mean,0.3374485596707819,25,0.88,-0.0036722108111819,-0.0031490364507819,0.02119343510554477,0.06811907027999999,0.02094682998725617,1.0091602193024016,321.3950880908106,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6046206032279188,NA,NA,NA
A18,default,treatment_effect_sd,0.07626392697027408,25,0.88,0.00881080660730592,0.00947875218122591,0.02080119790091713,0.056810908066,0.01760875442835525,1.0091602193024016,321.3950880908106,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6046206032279188,NA,NA,NA
A2,default,time_trend_mean,-0.08998628257887518,25,0.88,-0.00135836126156481,-0.00127924691862481,0.0071651083058,0.02270592819399999,0.00689028671763984,1.0130223064419517,333.8306038269205,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5643808463428494,NA,NA,NA
A2,default,time_trend_sd,0.04552861460391549,25,0.88,0.0023420464350045,0.0013105398560845,0.00647032239115747,0.018110696808,0.00556000345091241,1.0130223064419517,333.8306038269205,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5643808463428494,NA,NA,NA
A2,default,treatment_effect_mean,-0.3374485596707819,25,0.88,0.0021957195275819,0.00131682214578193,0.01273471627217513,0.03866162637999999,0.01179489098322924,1.0130223064419517,333.8306038269205,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5643808463428494,NA,NA,NA
A2,default,treatment_effect_sd,0.07626392697027408,25,0.68,0.00778801207888592,0.00807373303572592,0.01237860784258242,0.03044909258,0.00931433460800945,1.0130223064419517,333.8306038269205,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5643808463428494,NA,NA,NA
A3,default,time_trend_mean,-0.08998628257887518,25,0.96,-4.12968299806315e-4,-6.991788799538129e-4,0.01839558608753057,0.1040817253838,0.03379414128842075,1.018569030530304,95.28225814511076,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,5.68,31,0.96,0.12,0,0.5658574094887854,NA,NA,NA
A3,default,time_trend_sd,0.04552861460391549,25,0.96,0.01710173471403548,0.0166634349007345,0.03123626844891263,0.12189808499679998,0.04328758140045841,1.018569030530304,95.28225814511076,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,5.68,31,0.96,0.12,0,0.5658574094887854,NA,NA,NA
A3,default,treatment_effect_mean,-0.3374485596707819,25,0.88,2.4225875117589e-4,0.0093760938237819,0.04253314021078704,0.17264148074,0.05502042012870664,1.018569030530304,95.28225814511076,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,5.68,31,0.96,0.12,0,0.5658574094887854,NA,NA,NA
A3,default,treatment_effect_sd,0.07626392697027408,25,0.92,0.02963504437698195,0.03051129735572592,0.04980006991940712,0.21435628821979996,0.07094238540052644,1.018569030530304,95.28225814511076,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,5.68,31,0.96,0.12,0,0.5658574094887854,NA,NA,NA
A4,default,time_trend_mean,-0.08998628257887518,25,0.96,-5.46814709624816e-4,-0.00203556549012481,0.0047987565410294,0.018003425094,0.00547213150494348,1.0100548757996908,398.8725811115507,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5854941061031347,NA,NA,NA
A4,default,time_trend_sd,0.04552861460391549,25,0.72,0.0037653764046245,0.0037199328800845,0.00629167755666713,0.01419297476,0.00432804802606095,1.0100548757996908,398.8725811115507,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5854941061031347,NA,NA,NA
A4,default,treatment_effect_mean,-0.3374485596707819,25,0.88,-0.00146689987361809,7.320947607818984e-4,0.0091608413608791,0.02866086349999998,0.00875139264267972,1.0100548757996908,398.8725811115507,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5854941061031347,NA,NA,NA
A4,default,treatment_effect_sd,0.07626392697027408,25,0.76,0.00390707354742592,0.00398941717122591,0.00872599756148465,0.02241734925399999,0.00684088922421094,1.0100548757996908,398.8725811115507,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5854941061031347,NA,NA,NA
A5,default,time_trend_mean,-0.08998628257887518,25,0.92,0.00386586410957558,0.00320423736287518,0.01650104733181781,0.05907639087999999,0.01806759057717722,1.0098142987842376,175.58449820778287,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,1.04,19,0.2,0.04,0,0.7048644236982055,NA,NA,NA
A5,default,time_trend_sd,0.04552861460391549,25,0.88,0.01033218179493362,0.0087332373680845,0.02036797681567651,0.05427543180475999,0.01698045834226442,1.0098142987842376,175.58449820778287,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,1.04,19,0.2,0.04,0,0.7048644236982055,NA,NA,NA
A5,default,treatment_effect_mean,-0.3374485596707819,25,0.88,-0.00110410306961808,-6.285536442180994e-4,0.01999321252227634,0.06303816595999999,0.01928394167805177,1.0098142987842376,175.58449820778287,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,1.04,19,0.2,0.04,0,0.7048644236982055,NA,NA,NA
A5,default,treatment_effect_sd,0.07626392697027408,25,0.92,-0.00114680839321207,0.00313900163857591,0.0150417155885358,0.05257976564999999,0.01612460857804515,1.0098142987842376,175.58449820778287,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,1.04,19,0.2,0.04,0,0.7048644236982055,NA,NA,NA
A6,default,time_trend_mean,-0.22496570644718797,25,1,0.00170252275978797,0.00354391449218796,0.01565730743867751,0.07109063099999999,0.02175724763091905,1.2317552179070173,6.819743070821411,0.08,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,26.88,227,0.64,0.32,0,0.6941710097986976,NA,NA,NA
A6,default,time_trend_sd,0.0332188248075894,25,0.8,0.01523320030563858,0.01487473017841059,0.02440715423282892,0.0676489420498,0.02099658515834062,1.2317552179070173,6.819743070821411,0.08,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,26.88,227,0.64,0.32,0,0.6941710097986976,NA,NA,NA
A6,default,treatment_effect_mean,-0.3374485596707819,25,0.96,-0.00108299620241808,0.00196243436078191,0.0192498772107271,0.08278362355999999,0.02512127167462093,1.2317552179070173,6.819743070821411,0.08,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,26.88,227,0.64,0.32,0,0.6941710097986976,NA,NA,NA
A6,default,treatment_effect_sd,0.07626392697027408,25,0.84,0.0031324012190813,2.730363557259252e-4,0.01974002962335684,0.06444213406539999,0.01963751695557222,1.2317552179070173,6.819743070821411,0.08,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,26.88,227,0.64,0.32,0,0.6941710097986976,NA,NA,NA
A7,default,beta_cov[dose],-0.08998628257887518,25,0.88,-0.00424782461422701,5.812070433751787e-4,0.02020462839049147,0.074342877786,0.02274870284340936,1.0152242401821925,205.3202907240648,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5040850457878211,NA,NA,NA
A7,default,time_trend_mean,-0.08998628257887518,25,0.76,-0.00108508392466481,-7.174825606248159e-4,0.01081604595789191,0.03189708790599999,0.00971417508230897,1.0152242401821925,205.3202907240648,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5040850457878211,NA,NA,NA
A7,default,time_trend_sd,0.04552861460391549,25,0.8,0.00172869148018394,0.0037839863045845,0.00965682760974051,0.02673594788399999,0.00826413553311065,1.0152242401821925,205.3202907240648,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5040850457878211,NA,NA,NA
A7,default,treatment_effect_mean,-0.5624142661179699,25,1,0.00114694058356986,5.106657829698769e-4,0.01982205622420056,0.06755479856000002,0.02059243535295631,1.0152242401821925,205.3202907240648,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5040850457878211,NA,NA,NA
A7,default,treatment_effect_sd,0.07626392697027408,25,0.48,0.02908986278326592,0.02159633446522592,0.03542371892358908,0.05362679247599999,0.01668741755823445,1.0152242401821925,205.3202907240648,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5040850457878211,NA,NA,NA
A8,default,time_trend_mean,-0.08888888888888889,25,1,0.00131239702620889,5.788812843888907e-4,0.00782291588496601,0.03381105002799999,0.01033282848090141,1.012147108694667,408.3840870462984,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,2.12,9,0.52,0,0,0.5163345631870512,NA,NA,NA
A8,default,time_trend_sd,0.04444444444444444,25,0.88,0.00595042811457555,0.00656387016155555,0.00883639605630276,0.02702620868799999,0.00833701340175861,1.012147108694667,408.3840870462984,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,2.12,9,0.52,0,0,0.5163345631870512,NA,NA,NA
A8,default,treatment_effect_mean,-0.3333333333333333,25,1,7.057399397333164e-4,0.00127267950833331,0.00891125214537176,0.04854944586,0.01476535551772788,1.012147108694667,408.3840870462984,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,2.12,9,0.52,0,0,0.5163345631870512,NA,NA,NA
A8,default,treatment_effect_sd,0.06666666666666667,25,0.84,0.00536125785349333,0.00507615333633333,0.01314797527911274,0.03908114279199999,0.01212889680185474,1.012147108694667,408.3840870462984,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,2.12,9,0.52,0,0,0.5163345631870512,NA,NA,NA
A9,default,baseline_control_mean,0.45,25,0.96,-0.00753941422631639,0.00200177769499998,0.04555453003877405,0.05764721991470001,0.02087391354762615,2.1397564324558864,2.6165328427173655,0.04,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,40,0.00678693919205716,NA,NA,NA
A9,default,time_trend_mean,-0.04,25,0.92,0.005335313413578,8.060121000000031e-4,0.02303744777707208,0.027273197398,0.01001696062902242,2.1397564324558864,2.6165328427173655,0.04,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,40,0.00678693919205716,NA,NA,NA
A9,default,time_trend_sd,0.02,25,0.92,0.0018115306242952,0.0032333804395,0.00481940536930081,0.0162037648406,0.00517329664914789,2.1397564324558864,2.6165328427173655,0.04,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,40,0.00678693919205716,NA,NA,NA
A9,default,treatment_effect_mean,-0.15,25,0.96,-0.0026564234958,0.00174797973999998,0.02224522082218489,0.03435476606,0.01200932207598183,2.1397564324558864,2.6165328427173655,0.04,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,40,0.00678693919205716,NA,NA,NA
A9,default,treatment_effect_sd,0.03,25,0.96,4.172755453434096e-5,1.101360330000023e-4,0.00603131871706347,0.02225573916507199,0.00705596309633114,2.1397564324558864,2.6165328427173655,0.04,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,40,0.00678693919205716,NA,NA,NA
F1,default,time_trend_mean,-0.08998628257887518,25,1,0.00239643369161518,0.00207940301937518,0.00622053501613349,0.028037511624,0.00852556191650806,1.0074139164155334,522.5203911316721,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7189941606021373,NA,NA,NA
F1,default,time_trend_sd,0.04552861460391549,25,0.96,0.0019156808869445,0.0028327588935845,0.00612261894114127,0.023291263902,0.00714525275887565,1.0074139164155334,522.5203911316721,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7189941606021373,NA,NA,NA
F1,default,treatment_effect_mean,-0.3374485596707819,25,0.96,6.712972607819112e-4,-6.97841129218113e-4,0.00798333488509107,0.03381650032000002,0.01029272915287673,1.0074139164155334,522.5203911316721,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7189941606021373,NA,NA,NA
F1,default,treatment_effect_sd,0.07626392697027408,25,0.92,0.00230804963606591,0.00118465107222591,0.00692559552972364,0.024912453372,0.00758626845771172,1.0074139164155334,522.5203911316721,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7189941606021373,NA,NA,NA
F2,default,time_trend_mean,0,25,0.72,-4.6862352440288664e-5,-7.32338538499e-6,0.00473757419047575,0.00999234449085999,0.00305495544789788,1.0302103421635271,109.04764216834694,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F2,default,time_trend_sd,0,25,0,0.01126323053197131,0.01171023654249,0.01199603239520579,0.01437181447343999,0.00437879685239591,1.0302103421635271,109.04764216834694,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F2,default,treatment_effect_mean,-0.3333333333333333,25,0.92,-8.626115686666824e-4,3.1088763833331257e-4,0.00512185446637607,0.01699044597999999,0.00514696168928283,1.0302103421635271,109.04764216834694,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F2,default,treatment_effect_sd,0.06666666666666667,25,0.96,1.8718817589333332e-4,0.00124197736233333,0.00419472583885563,0.012905302282,0.00394709601924052,1.0302103421635271,109.04764216834694,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F3,default,baseline_control_mean,0.45,25,0.84,2.1353888419998855e-4,7.505606950000132e-4,0.0058713973412836,0.01576739263999999,0.00482277649987437,1.0230473077011135,154.6041320657751,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6519342341963419,NA,NA,NA
F3,default,time_trend_mean,-0.04,25,0.92,2.2536687778e-4,9.416797424999998e-4,0.00269782180737114,0.008544118698,0.0026098644911309,1.0230473077011135,154.6041320657751,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6519342341963419,NA,NA,NA
F3,default,time_trend_sd,0.02,25,1,8.687992103000001e-4,0.001176825074,0.00198122466165046,0.00707537687199999,0.00215905076561365,1.0230473077011135,154.6041320657751,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6519342341963419,NA,NA,NA
F3,default,treatment_effect_mean,-0.15,25,0.88,5.086007793999925e-4,0.00129815276,0.00294071372850886,0.00953516107999999,0.00290188191587191,1.0230473077011135,154.6041320657751,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6519342341963419,NA,NA,NA
F3,default,treatment_effect_sd,0.03,25,0.84,1.6774047516000047e-4,1.5659660499999992e-4,0.00198464254256821,0.00694175465999999,0.00211643252098055,1.0230473077011135,154.6041320657751,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.6519342341963419,NA,NA,NA
F4,default,time_trend_mean,-0.08998628257887518,25,0.92,-7.357586404248145e-4,-7.236101471248119e-4,0.00765772774183828,0.02484343758,0.007561966816706,1.0069999764441324,528.8567966416163,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7232663822324924,NA,NA,NA
F4,default,time_trend_sd,0.04552861460391549,25,0.72,0.0022711863927645,7.700375160845027e-4,0.00759861501748243,0.020086904532,0.0061863269027907,1.0069999764441324,528.8567966416163,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7232663822324924,NA,NA,NA
F4,default,treatment_effect_mean,-0.3374485596707819,25,0.84,0.0031039453031819,0.00368685535078189,0.01172830946891382,0.0322722808,0.00984143890812859,1.0069999764441324,528.8567966416163,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7232663822324924,NA,NA,NA
F4,default,treatment_effect_sd,0.07626392697027408,25,0.72,0.00619200526742592,0.00333258493972592,0.00960227267911094,0.023900489092,0.00729002476467498,1.0069999764441324,528.8567966416163,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.7232663822324924,NA,NA,NA
F5,default,time_trend_mean,-0.22496570644718797,25,0.84,-3.870635918120336e-4,-5.014825478120433e-4,0.00458314634348996,0.01421493951999999,0.00433797687315995,1.0097695400719782,399.0743816308852,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.599315682481541,NA,NA,NA
F5,default,time_trend_sd,0.0332188248075894,25,0.56,0.00455569646251059,0.00486450332791059,0.00595741958032885,0.01250689562,0.00381233677211018,1.0097695400719782,399.0743816308852,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.599315682481541,NA,NA,NA
F5,default,treatment_effect_mean,-0.3374485596707819,25,0.92,-0.00117506483441808,-6.397553042181148e-4,0.0067080345272564,0.02394463631999999,0.00729720686000005,1.0097695400719782,399.0743816308852,0,2026-08-11T04:23:09Z,2026-08-11T04:25:16Z,0,0,0,0,0,0.599315682481541,NA,NA,NA
