scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad
E5,default,time_trend_sd,0.044444444444444446,25,0.72,1.1787043250574536,1.0495881191700054,1.301117980135889,4.2436667929119984,1.4619208965838033,1.7137498720710422,6.269373337076533,0.68
E5,default,treatment_effect_mean,-0.3333333333333333,25,1,0.04434805037704495,-0.04924056647729669,0.21164053191935378,2.406107653499998,0.8047294514404154,1.7137498720710422,6.269373337076533,0.68
E5,default,treatment_effect_sd,0.06666666666666667,25,1,0.7589696414596574,0.6663276310763834,0.8264184823616476,3.0658707929079987,1.1092137382808296,1.7137498720710422,6.269373337076533,0.68
E6,default,time_trend_mean,-0.08888888888888889,25,0.88,-5.294252754281075e-4,-0.0026636294666111116,0.010148916798568424,0.03859353457599999,0.011792958749941757,1.394659280373128,10.970674890450214,0.16
E6,default,time_trend_sd,0.044444444444444446,25,0.8,0.00300785659856043,7.719482475555539e-4,0.013551212859331403,0.03389185586459999,0.010436437909733393,1.394659280373128,10.970674890450214,0.16
E6,default,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.003269521784966689,-0.005266305599166687,0.021010325077412854,0.06918784423999998,0.02122595803913587,1.394659280373128,10.970674890450214,0.16
E6,default,treatment_effect_sd,0.06666666666666667,25,0.76,0.015374919726776334,0.01214998381058334,0.02312063559105827,0.060127815349999995,0.018551939121254402,1.394659280373128,10.970674890450214,0.16
G1,default,baseline_control_mean,0.45,50,0.82,2.9589777383564166e-4,0.003189448402499989,0.020212460927418737,0.04937638905399999,0.01615283975990588,1.6025367021089996,6.847531437179668,0.02
G1,default,time_trend_mean,-0.04,50,0.96,0.001996028806442001,0.0013546985321000009,0.00874950988171406,0.022524477032999996,0.007412826425267018,1.6025367021089996,6.847531437179668,0.02
G1,default,time_trend_sd,0.02,50,0.94,0.0010397850660599996,0.0010506743528624993,0.004082600975113363,0.015443198151099995,0.004810162836164207,1.6025367021089996,6.847531437179668,0.02
G1,default,treatment_effect_mean,-0.15,50,0.94,-7.782486039650066e-4,-4.150080762500008e-4,0.01007772159536905,0.029986639229999994,0.009695527158741656,1.6025367021089996,6.847531437179668,0.02
G1,default,treatment_effect_sd,0.03,50,0.86,4.6758140464490986e-5,0.0014172551102499993,0.0071797278229739385,0.021620025625499993,0.006713954669884928,1.6025367021089996,6.847531437179668,0.02
G2,default,baseline_control_mean,0.45,50,0.84,-0.002179206843786159,0.0034441359999999865,0.02617285454376521,0.05714479561371999,0.019614319258858537,1.5945569540517648,6.865654653113947,0.04
G2,default,time_trend_mean,-0.04,50,0.96,0.0015975104250875011,-3.0947367262499845e-4,0.012196804406560074,0.026120994899999996,0.008979275927592512,1.5945569540517648,6.865654653113947,0.04
G2,default,time_trend_sd,0.02,50,0.92,3.5261767344879955e-4,1.280069494999994e-4,0.0043067144189901825,0.015323547248399997,0.0047841962551391035,1.5945569540517648,6.865654653113947,0.04
G2,default,treatment_effect_mean,-0.15,50,0.92,-0.0022418987631500063,3.632949974999855e-4,0.01325671646591065,0.03380890108,0.011279137457467283,1.5945569540517648,6.865654653113947,0.04
G2,default,treatment_effect_sd,0.03,50,0.9,-1.8844877208285842e-4,-3.596545246249989e-4,0.006586976504708462,0.02135812149369999,0.006653877210008883,1.5945569540517648,6.865654653113947,0.04
G3,default,baseline_control_mean,0.45,50,0.82,-0.003880551079390312,5.402713000000059e-4,0.02861038004266576,0.056670190877065985,0.0193454497865784,1.5968595746111087,6.7838407024744365,0.04
G3,default,time_trend_mean,-0.04,50,0.88,4.441709658695007e-4,-0.0015358727299999986,0.011303492528008578,0.027173420275999994,0.009321469637204297,1.5968595746111087,6.7838407024744365,0.04
G3,default,time_trend_sd,0.02,50,0.9,0.0018235509874531383,0.0014959166963874997,0.005041805787684089,0.015988263207437296,0.0049706599552240115,1.5968595746111087,6.7838407024744365,0.04
G3,default,treatment_effect_mean,-0.15,50,0.88,-0.001276135216175005,-3.8764402500016115e-5,0.011874930389187795,0.03511244389,0.011683273119335971,1.5968595746111087,6.7838407024744365,0.04
G3,default,treatment_effect_sd,0.03,50,0.96,0.0014383793880496081,0.0013077671155201816,0.005824929547571872,0.022585644426996777,0.007078430468139192,1.5968595746111087,6.7838407024744365,0.04
G4,default,baseline_control_mean,0.45,50,0.8,-0.0021386044680042128,7.340902487499856e-4,0.020573722556023438,0.04917487637676998,0.016103989981970393,1.5697899563312314,6.94266694732221,0.02
G4,default,time_trend_mean,-0.04,50,0.88,5.816882368760009e-4,-5.770038244999991e-4,0.01086005007550456,0.022944339651999997,0.007622183588436496,1.5697899563312314,6.94266694732221,0.02
G4,default,time_trend_sd,0.02,50,0.86,9.908854099168148e-4,0.0011609965561000003,0.005000892199872203,0.016103968457699996,0.005072696788417395,1.5697899563312314,6.94266694732221,0.02
G4,default,treatment_effect_mean,-0.15,50,0.9,-0.0013579677385350058,-4.0088149500000503e-4,0.009765540916647289,0.03186451448999999,0.010242018183159101,1.5697899563312314,6.94266694732221,0.02
G4,default,treatment_effect_sd,0.03,50,0.88,0.0027656843411015012,0.002262441688375,0.007618272118652472,0.02247944206699999,0.0069913390917698826,1.5697899563312314,6.94266694732221,0.02
G5,default,baseline_control_mean,0.45,50,0.9,-0.0015978157462577948,0.0024435246324999993,0.024851373687162157,0.059245147344051986,0.020214015908993806,1.5995181390179076,6.791116502884439,0.04
G5,default,time_trend_mean,-0.04,50,0.9,0.0025669310838610003,4.252045229999994e-4,0.01253996557301903,0.026580432946999997,0.009181192933402495,1.5995181390179076,6.791116502884439,0.04
G5,default,time_trend_sd,0.02,50,0.9,5.458685640351946e-4,0.0010282695682499992,0.004605270689752708,0.015406082226799995,0.004834466430226206,1.5995181390179076,6.791116502884439,0.04
G5,default,treatment_effect_mean,-0.15,50,0.88,-0.0037104436640500046,-6.538315387499966e-4,0.014491961366043485,0.03444452988,0.011524965603547982,1.5995181390179076,6.791116502884439,0.04
G5,default,treatment_effect_sd,0.03,50,0.88,1.879574037469245e-4,-5.981124071249982e-4,0.006199209316195718,0.022323183675462453,0.007014567960855886,1.5995181390179076,6.791116502884439,0.04
G6,default,time_trend_mean,-0.08888888888888889,50,0.88,4.725956488889266e-5,-7.761295527361073e-4,0.003854013366738256,0.012008602502999994,0.0036530087206767545,1.0071301204243923,993.0604314937243,0
G6,default,time_trend_sd,0.044444444444444446,50,0.84,0.0015772626757205538,0.0018724123898055528,0.003394654690471299,0.009390196445999997,0.002861044714102807,1.0071301204243923,993.0604314937243,0
G6,default,treatment_effect_mean,-0.3333333333333333,50,0.9,-1.674354165666847e-4,-7.131707041667101e-4,0.005591212929659743,0.01779817087999999,0.005420452488937943,1.0071301204243923,993.0604314937243,0
G6,default,treatment_effect_sd,0.06666666666666667,50,0.84,0.0012154916413483344,6.86041483333337e-4,0.004619484022038019,0.013792737360999997,0.004197716075375621,1.0071301204243923,993.0604314937243,0
G7,default,time_trend_mean,-0.08888888888888889,50,0.9,-7.658746637061078e-4,-1.9219129561110632e-4,0.0035768689648139735,0.011982450327999996,0.003644524846077015,1.006588348024778,1126.85293464846,0
G7,default,time_trend_sd,0.044444444444444446,50,0.94,0.0014618492261455535,0.001406915182430555,0.0026914866368592237,0.009331215324999998,0.002848743109476323,1.006588348024778,1126.85293464846,0
G7,default,treatment_effect_mean,-0.3333333333333333,50,0.84,0.0012139346104833137,8.940203495833021e-4,0.006369896129489939,0.017854940389999994,0.005429970447438669,1.006588348024778,1126.85293464846,0
G7,default,treatment_effect_sd,0.06666666666666667,50,0.9,0.0014950543385983338,0.001278507821958333,0.004514162769042626,0.013903746113,0.004234300015798397,1.006588348024778,1126.85293464846,0
G8,default,time_trend_mean,-0.08888888888888889,50,0.62,-0.005659813531826108,-0.005492754386361105,0.007193917043479724,0.014237032525999995,0.004334183238679653,1.023906476248807,255.04651989337023,0
G8,default,time_trend_sd,0.044444444444444446,50,0.12,0.011363547942065554,0.012177400870680557,0.01266626545112576,0.011646807302999997,0.003550771797719393,1.023906476248807,255.04651989337023,0
G8,default,treatment_effect_mean,-0.3333333333333333,50,0.32,-0.017924038529216688,-0.01732504684416669,0.020083279462854896,0.029223600879999992,0.008884721141603952,1.023906476248807,255.04651989337023,0
G8,default,treatment_effect_sd,0.06666666666666667,50,0,0.05245260896649833,0.051401263286333335,0.054330764257323735,0.023060347260999994,0.007027310300700305,1.023906476248807,255.04651989337023,0
G9,default,time_trend_mean,-0.08888888888888889,50,0.84,-0.0010523450243211066,-9.387843091111098e-4,0.003666194736129123,0.010768851561999998,0.0032500018790211907,1.3655010284914209,10.243824210532974,0.96
G9,default,time_trend_sd,0.044444444444444446,50,0.64,0.0023329598571955536,0.0029483199723055534,0.0035199927715443666,0.007753008839999999,0.002367519738070664,1.3655010284914209,10.243824210532974,0.96
G9,default,treatment_effect_mean,-0.3333333333333333,50,0.84,-0.0038807378847666874,-0.004352808586666673,0.007103488856979878,0.01914369607999999,0.00583009196855367,1.3655010284914209,10.243824210532974,0.96
G9,default,treatment_effect_sd,0.06666666666666667,50,0.2,0.010792675592728335,0.009318973885083334,0.011768188283137474,0.014156344613999996,0.004312603839443525,1.3655010284914209,10.243824210532974,0.96
H1,full_normal,time_trend_mean,-0.08888888888888889,25,0.72,5.269204865467427e-4,0.006574586916808886,0.036310099965394554,0.09118645717739997,0.027915965400722505,1.0208582396290466,333.7295735566481,0
H1,full_normal,time_trend_sd,0.11555555555555555,25,0.44,0.01026659420065445,-0.019433255835305543,0.09825730432290279,0.074788409526,0.023237262418459043,1.0208582396290466,333.7295735566481,0
H1,full_normal,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.013335576848766684,-0.01226788987416666,0.020866767328841428,0.07452224074,0.022825849806099172,1.0208582396290466,333.7295735566481,0
H1,full_normal,treatment_effect_sd,0.06666666666666667,25,0.6,0.024629406189881135,0.029178266217083332,0.03545644708462354,0.065949861618,0.02044644113473608,1.0208582396290466,333.7295735566481,0
H1,full_robust,time_trend_mean,-0.08888888888888889,25,0.72,0.005392708029730134,0.01235929499721189,0.03143586824226827,0.07992372737479998,0.024470982797025035,1.03641230322336,114.81134865694189,0
H1,full_robust,time_trend_sd,0.11555555555555555,25,0.44,-0.009877885779985548,-0.02515800431180555,0.06004471506155949,0.06752290977599998,0.020989888670757163,1.03641230322336,114.81134865694189,0
H1,full_robust,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.009745718778566686,-0.009472051011666704,0.01875278726758578,0.07230608972,0.022035482229115264,1.03641230322336,114.81134865694189,0
H1,full_robust,treatment_effect_sd,0.06666666666666667,25,0.92,0.014062130238815333,0.012402437273083336,0.024257643211080943,0.06516017569599998,0.020052956111157892,1.03641230322336,114.81134865694189,0
H1,naive,time_trend_mean,-0.08888888888888889,25,0.76,0.005849698171900697,0.013626555746436772,0.03501423147764281,0.10268361003119998,0.03137162575399117,1.0182093276363684,313.4909726020851,0
H1,naive,time_trend_sd,0.11555555555555555,25,0.52,8.600903299944512e-4,-0.018483902168305547,0.08244090071377155,0.08331540867199996,0.02627773580793078,1.0182093276363684,313.4909726020851,0
H1,naive,treatment_effect_mean,-0.3333333333333333,25,0.08,-0.06062763048156669,-0.0563157121941667,0.06632942736686283,0.09034742735999998,0.0274907608994754,1.0182093276363684,313.4909726020851,0
H1,naive,treatment_effect_sd,0.06666666666666667,25,0.04,0.08011780863229334,0.04242544521083333,0.11725177478353094,0.06950130833799999,0.021485926689228753,1.0182093276363684,313.4909726020851,0
H2,full_normal,time_trend_mean,-0.12222222222222222,25,1,1.7867369219411788e-4,9.151570839722178e-4,0.014455382692523928,0.08363203819799998,0.025548305345492368,1.008424799339285,554.4329470710826,0
H2,full_normal,time_trend_sd,0.10222222222222221,25,1,0.011811166027987787,0.011415116608277792,0.016557775442060784,0.06407132357999998,0.01976200380726897,1.008424799339285,554.4329470710826,0
H2,full_normal,treatment_effect_mean,-0.3333333333333333,25,0.84,0.0028748527112333155,0.0013051862558333127,0.018569426658053504,0.07009570652,0.021477607948033894,1.008424799339285,554.4329470710826,0
H2,full_normal,treatment_effect_sd,0.06666666666666667,25,0.84,0.015206475161957334,0.01607945172858334,0.021538152627662066,0.05955422472799998,0.018415587733212953,1.008424799339285,554.4329470710826,0
H2,full_robust,time_trend_mean,-0.12222222222222222,25,1,1.1465162233281867e-4,5.35390171472222e-4,0.014798279970118072,0.08334272142399998,0.025402306430414547,1.0099426434398695,538.6011472693506,0
H2,full_robust,time_trend_sd,0.10222222222222221,25,1,0.012057512456917784,0.011537887574777791,0.016607532165750116,0.06395618572199999,0.019709005269083365,1.0099426434398695,538.6011472693506,0
H2,full_robust,treatment_effect_mean,-0.3333333333333333,25,0.84,0.0041850654630333104,0.0015905593558332987,0.018178382111874062,0.06955701875999999,0.02120532684087756,1.0099426434398695,538.6011472693506,0
H2,full_robust,treatment_effect_sd,0.06666666666666667,25,0.88,0.009272277169553336,0.010124368900583339,0.017416460005600928,0.06039501603599999,0.018594048670157553,1.0099426434398695,538.6011472693506,0
H2,naive,time_trend_mean,-0.12222222222222222,25,0.88,0.008535465692081618,0.008796377310806722,0.02391636695810175,0.10315221652199998,0.03175943980492724,1.0205745611356587,298.86072292855863,0
H2,naive,time_trend_sd,0.10222222222222221,25,1,0.01706457761069779,0.01726381281027778,0.022417660430595798,0.08487245737999996,0.02691187777382395,1.0205745611356587,298.86072292855863,0
H2,naive,treatment_effect_mean,-0.3333333333333333,25,0.16,-0.06266989128386669,-0.0704134364216667,0.06709813596578587,0.08353417081999999,0.02541639776981242,1.0205745611356587,298.86072292855863,0
H2,naive,treatment_effect_sd,0.06666666666666667,25,0,0.06701264318846334,0.06681772991083333,0.06910622845054432,0.06318474540999998,0.019494270316755602,1.0205745611356587,298.86072292855863,0
H3,full_normal,time_trend_mean,-0.08888888888888889,25,0.84,0.00482173347854336,0.01776826602701015,0.04964692726158899,0.15124134137619996,0.04614368196700042,1.0139067795940655,400.84055927169754,0
H3,full_normal,time_trend_sd,0.22222222222222224,25,0.92,0.01295402878019776,0.01015326954527776,0.034916733058202074,0.11496818463999998,0.03552789032926005,1.0139067795940655,400.84055927169754,0
H3,full_normal,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.005323097056666683,-0.008783515099166694,0.023800818208183073,0.0752378829,0.023020522453364195,1.0139067795940655,400.84055927169754,0
H3,full_normal,treatment_effect_sd,0.06666666666666667,25,0.76,0.015342668861930734,0.012451999816583334,0.024369244568162845,0.06625875282799998,0.020676817361881473,1.0139067795940655,400.84055927169754,0
H3,full_robust,time_trend_mean,-0.08888888888888889,25,0.84,0.00407874395084685,0.01640470295345889,0.049733885524105084,0.15110465029799997,0.04608774890651983,1.0137049159533476,367.4791037938453,0
H3,full_robust,time_trend_sd,0.22222222222222224,25,0.92,0.012341380500747763,0.009477931435277753,0.03480599047123952,0.11644174587999996,0.03590983347386835,1.0137049159533476,367.4791037938453,0
H3,full_robust,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.004979364315066688,-0.009400235031666704,0.023249851735834732,0.07462289383999997,0.022835939852550582,1.0137049159533476,367.4791037938453,0
H3,full_robust,treatment_effect_sd,0.06666666666666667,25,0.84,0.010703446492951334,0.006359557907333335,0.020907895996681854,0.06780551011599997,0.021117323240804068,1.0137049159533476,367.4791037938453,0
H3,naive,time_trend_mean,-0.08888888888888889,25,0.96,7.369060482946565e-4,0.01199141737379164,0.053505392635670515,0.21166611079779996,0.06467277683898957,1.0252928343337646,304.28626000775864,0
H3,naive,time_trend_sd,0.22222222222222224,25,0.76,0.023814127379917765,0.030189526152777785,0.0595137196068412,0.16829951733999995,0.053343997907948006,1.0252928343337646,304.28626000775864,0
H3,naive,treatment_effect_mean,-0.3333333333333333,25,0.72,-0.04597299599376668,-0.04519307651416671,0.05464947171249447,0.11683687935999999,0.03569245205196111,1.0252928343337646,304.28626000775864,0
H3,naive,treatment_effect_sd,0.06666666666666667,25,0,0.12524968056783334,0.13000984980583336,0.1288358718890776,0.08916066881999997,0.02759839372744821,1.0252928343337646,304.28626000775864,0
H4,full_normal,time_trend_mean,-0.08888888888888889,25,0.32,-0.03935359825421111,-0.04157564143836111,0.043350364738977985,0.05464661469599998,0.016750045968126306,1.0254634934959383,266.966453950778,0
H4,full_normal,time_trend_sd,0.044444444444444446,25,0.84,0.009483447316397851,0.010501425847555555,0.01722839564661509,0.050816525340419985,0.01576685395273637,1.0254634934959383,266.966453950778,0
H4,full_normal,treatment_effect_mean,-0.3333333333333333,25,0.44,0.04068965204603332,0.046852492963333325,0.04580792175405409,0.07440599637999999,0.022711290854634664,1.0254634934959383,266.966453950778,0
H4,full_normal,treatment_effect_sd,0.06666666666666667,25,0.48,0.02455273237744334,0.025651716164833333,0.03291807984550515,0.06311705059399998,0.01931147699584138,1.0254634934959383,266.966453950778,0
H4,full_robust,time_trend_mean,-0.08888888888888889,25,0.28,-0.03925597208661411,-0.0419119567173611,0.04324054734315696,0.055120506891999994,0.01683239251359157,1.0170851833193382,179.11127171681014,0
H4,full_robust,time_trend_sd,0.044444444444444446,25,0.84,0.009548143937473793,0.009934413984805553,0.017167747378899017,0.050750190329359984,0.01564871311927809,1.0170851833193382,179.11127171681014,0
H4,full_robust,treatment_effect_mean,-0.3333333333333333,25,0.4,0.04139982263083331,0.0462057463508333,0.04670046672546231,0.0738177892,0.022538642969022703,1.0170851833193382,179.11127171681014,0
H4,full_robust,treatment_effect_sd,0.06666666666666667,25,0.68,0.018519286865564335,0.019163843966833335,0.028140660673237845,0.06386969682999999,0.019578400514013848,1.0170851833193382,179.11127171681014,0
H4,naive,time_trend_mean,-0.08888888888888889,25,0.12,-0.04864364867159111,-0.0511121574773611,0.05171820918102387,0.05213033954799999,0.016017208535217965,1.0079905781139271,640.2237481396152,0
H4,naive,time_trend_sd,0.044444444444444446,25,0.88,0.005434045161749901,0.007699517079955552,0.014509805723728016,0.04896210396639999,0.015262256776463812,1.0079905781139271,640.2237481396152,0
H4,naive,treatment_effect_mean,-0.3333333333333333,25,0.72,-0.022193788719666683,-0.01795296799416668,0.028345559483967026,0.06256945833999998,0.019088613229803437,1.0079905781139271,640.2237481396152,0
H4,naive,treatment_effect_sd,0.06666666666666667,25,0.24,0.029568222769293332,0.029272010744083338,0.03258702396683656,0.048412536929999986,0.014985934313992467,1.0079905781139271,640.2237481396152,0
