scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
H3,naive,time_trend_mean,-0.08998628257887518,3,1,-0.00925451191464482,-0.011087541876904819,0.02850761337370867,0.15476496036666665,0.046306022757353967,1.0149979934393998,229.83451421721745,0,0,0,0,0,0,0.6751823423366279
H3,naive,time_trend_sd,0.22244159268257202,3,0.6666666666666666,-0.04868519458357203,-0.05883775471207203,0.05362001523859753,0.12197220199999996,0.03840020343794135,1.0149979934393998,229.83451421721745,0,0,0,0,0,0,0.6751823423366279
H3,naive,treatment_effect_mean,-0.3374485596707819,3,1,-0.05774937968588476,-0.056717392574218095,0.05844044034667223,0.14306014233333333,0.042942664956541546,1.0149979934393998,229.83451421721745,0,0,0,0,0,0,0.6751823423366279
H3,naive,treatment_effect_sd,0.07626392697027408,3,0,0.15125818284139259,0.1616367750497259,0.15251339489215265,0.10402282450000001,0.0324684333776041,1.0149979934393998,229.83451421721745,0,0,0,0,0,0,0.6751823423366279
H4,full_normal,time_trend_mean,-0.08998628257887518,3,0.3333333333333333,-0.03560853998445814,-0.03259751108112481,0.03968648510475672,0.051884950033333335,0.015956872147729326,1.0076016354283985,391.4789340848446,0,0,0,0,0,0,0.6701179271779242
H4,full_normal,time_trend_sd,0.045528614603915496,3,1,0.005246006193317836,0.004211842502584502,0.007455196691830583,0.04625514791666665,0.014464149040350852,1.0076016354283985,391.4789340848446,0,0,0,0,0,0,0.6701179271779242
H4,full_normal,treatment_effect_mean,-0.3374485596707819,3,0.6666666666666666,0.035373569289115246,0.024858864165781924,0.04681369613531385,0.07495148766666666,0.02277481774220883,1.0076016354283985,391.4789340848446,0,0,0,0,0,0,0.6701179271779242
H4,full_normal,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,0.021689114876225924,0.016658969692225925,0.02362774105213299,0.05897307724999999,0.018248276910851857,1.0076016354283985,391.4789340848446,0,0,0,0,0,0,0.6701179271779242
H4,full_robust,time_trend_mean,-0.08998628257887518,3,0.3333333333333333,-0.03605899209095815,-0.03326139623762482,0.04008290426728153,0.05131613189999999,0.015578076442575374,1.0122489776639507,334.8021161010556,0,0,0,0,0,0,0.728496929469924
H4,full_robust,time_trend_sd,0.045528614603915496,3,1,0.004504213553584502,0.005231309025584503,0.00664106343694381,0.04607597918333333,0.014211752562264455,1.0122489776639507,334.8021161010556,0,0,0,0,0,0,0.728496929469924
