scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
C5,robust,treatment_effect_sd,0.06666666666666667,25,0.08,0.16806818590275333,0.16884260329733336,0.1746956409539472,0.42141742840599994,0.1729334270461298,1.0889989608147779,26.402816414681965,0.12,70.52,236,1,0.92,0,0.5271062947790863
C6,normal,time_trend_mean,-0.08888888888888889,25,0.84,-0.0038618089171511077,-0.003698320608611111,0.012794964091847204,0.03901235953999999,0.012005237306577939,1.195583293579293,7.16396276107033,0.08,80.84,514,0.92,0.68,0,0.1399387666362816
C6,normal,time_trend_sd,0.044444444444444446,25,0.92,0.0011000693779180336,0.002475338352055552,0.010072334345253117,0.034150709872599994,0.010614694107622726,1.195583293579293,7.16396276107033,0.08,80.84,514,0.92,0.68,0,0.1399387666362816
C6,normal,treatment_effect_mean,-0.3333333333333333,25,0.72,0.05030942540355332,0.047862748758333296,0.054603022978056845,0.11590461517999999,0.03557003480978405,1.195583293579293,7.16396276107033,0.08,80.84,514,0.92,0.68,0,0.1399387666362816
C6,normal,treatment_effect_sd,0.06666666666666667,25,0,0.08670266540401333,0.08644917239483334,0.08800516185208274,0.09100930719999999,0.028650356500970996,1.195583293579293,7.16396276107033,0.08,80.84,514,0.92,0.68,0,0.1399387666362816
C6,robust,time_trend_mean,-0.08888888888888889,25,0.84,-0.004093396077791107,-0.004089632466111104,0.012656966676121833,0.040017619116,0.012193402406149577,1.0882681441408861,19.450474572554043,0.08,82.56,299,1,0.88,0.08,0.1503662812724137
C6,robust,time_trend_sd,0.044444444444444446,25,0.92,0.001011562877227294,0.0027703660555555565,0.010091990251931164,0.033978862534999994,0.010602696307963098,1.0882681441408861,19.450474572554043,0.08,82.56,299,1,0.88,0.08,0.1503662812724137
C6,robust,treatment_effect_mean,-0.3333333333333333,25,0.72,0.03931415903911332,0.03683195818833329,0.04431316468873806,0.11431057998,0.03502579027831165,1.0882681441408861,19.450474572554043,0.08,82.56,299,1,0.88,0.08,0.1503662812724137
C6,robust,treatment_effect_sd,0.06666666666666667,25,0,0.07005182453701334,0.07024825259483335,0.07128120661641048,0.10256240831199999,0.031576738332948745,1.0882681441408861,19.450474572554043,0.08,82.56,299,1,0.88,0.08,0.1503662812724137
C7,normal,time_trend_mean,-0.08888888888888889,25,0.76,-0.0013394475510482274,-6.861826900111112e-4,0.01909249990622554,0.069746145128,0.021369827539660293,2.2340656605939055,5.187072751786834,0.16,132.4,1007,1,0.92,0,0.2830984558632454
C7,normal,time_trend_sd,0.044444444444444446,25,0.84,0.016946105090620653,0.021611818954555558,0.02732105776786905,0.07673636792039999,0.024665646923460773,2.2340656605939055,5.187072751786834,0.16,132.4,1007,1,0.92,0,0.2830984558632454
C7,normal,treatment_effect_mean,-0.3333333333333333,25,0.92,-0.01235632307686668,-0.016144348056666702,0.03315818361255757,0.11437956497999999,0.034895245794643516,2.2340656605939055,5.187072751786834,0.16,132.4,1007,1,0.92,0,0.2830984558632454
